Gene stable ID	Transcript stable ID	Transcription start site (TSS)	NCBI gene ID	RefSeq mRNA ID	Gene name	Chromosome/scaffold name	Strand
ENSG00000132275	ENST00000254605	6603620	23378	NM_015324	RRP8	11	-1
ENSG00000128581	ENST00000517481	101321776	64792	NM_001287525	IFT22	7	-1
ENSG00000128581	ENST00000517481	101321776	64792	NM_001130821	IFT22	7	-1
ENSG00000128581	ENST00000315322	101321803	64792	NM_022777	IFT22	7	-1
ENSG00000128581	ENST00000498704	101321764	64792	NM_001130822	IFT22	7	-1
ENSG00000128581	ENST00000437644	101321777	64792	NM_001130820	IFT22	7	-1
ENSG00000128581	ENST00000621899	101321823	64792	NM_001287526	IFT22	7	-1
ENSG00000054983	ENST00000261304	87993271	2581	NM_000153	GALC	14	-1
ENSG00000054983	ENST00000393569	87993665	2581	NM_001201402	GALC	14	-1
ENSG00000054983	ENST00000393568	87993178	2581	NM_001201401	GALC	14	-1
ENSG00000167106	ENST00000373095	127980513	399665	NM_001035254	FAM102A	9	-1
ENSG00000167106	ENST00000373084	127950722	399665	NM_203305	FAM102A	9	-1
ENSG00000238114	ENST00000421268	31573170	4050	NM_002341	LTB	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000238114	ENST00000421268	31573170	4050	NM_009588	LTB	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000148296	ENST00000372022	133336398	6838	NM_001278942	SURF6	9	-1
ENSG00000148296	ENST00000372022	133336398	6838	NM_006753	SURF6	9	-1
ENSG00000185963	ENST00000356884	92764812	23299	NM_001003800	BICD2	9	-1
ENSG00000185963	ENST00000375512	92764812	23299	NM_015250	BICD2	9	-1
ENSG00000133275	ENST00000255641	1941149	1455	NM_001319	CSNK1G2	19	1
ENSG00000107807	ENST00000370196	101130505	3195	NM_005521	TLX1	10	1
ENSG00000107807	ENST00000467928	101131304	3195	NM_001195517	TLX1	10	1
ENSG00000204414	ENST00000259003	63911341	1444	NM_001321069	CSHL1	17	-1
ENSG00000204414	ENST00000259003	63911341	1444	NM_001321068	CSHL1	17	-1
ENSG00000204414	ENST00000438387	63911236	1444	NM_022580	CSHL1	17	-1
ENSG00000204414	ENST00000438387	63911236	1444	NM_001321067	CSHL1	17	-1
ENSG00000204414	ENST00000346606	63911258	1444	NM_001318	CSHL1	17	-1
ENSG00000204414	ENST00000309894	63911196	1444	NM_022579	CSHL1	17	-1
ENSG00000204414	ENST00000309894	63911196	1444	NM_022581	CSHL1	17	-1
ENSG00000108352	ENST00000456989	40177010	51195	NM_001303533	RAPGEFL1	17	1
ENSG00000108352	ENST00000544503	40177077	51195	NM_001303534	RAPGEFL1	17	1
ENSG00000108352	ENST00000264644	40177095	51195	NM_016339	RAPGEFL1	17	1
ENSG00000134202	ENST00000361066	109741038	2947	NM_000849	GSTM3	1	-1
ENSG00000276327	ENST00000611996	54905478	3806	NM_014512	KIR2DS1	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1	1
ENSG00000137168	ENST00000373699	36875024	51645	NM_016059	PPIL1	6	-1
ENSG00000278306	ENST00000613265	54782354	3808	NM_012313	KIR2DS3	CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1	1
ENSG00000206287	ENST00000383212	33137310	6015	NM_002931	RING1	CHR_HSCHR6_MHC_QBL_CTG1	1
ENSG00000143164	ENST00000367843	167936661	55827	NM_018442	DCAF6	1	1
ENSG00000143164	ENST00000312263	167936708	55827	NM_001017977	DCAF6	1	1
ENSG00000143164	ENST00000312263	167936708	55827	NM_001349778	DCAF6	1	1
ENSG00000143164	ENST00000312263	167936708	55827	NM_001349779	DCAF6	1	1
ENSG00000143164	ENST00000367840	167936818	55827	NM_001198956	DCAF6	1	1
ENSG00000143164	ENST00000432587	167936559	55827	NM_001198957	DCAF6	1	1
ENSG00000237405	ENST00000441804	32191909	177	NM_172197	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000432831	32191918	177	NM_001206966	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000432831	32191918	177	NM_001206936	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000432831	32191918	177	NM_001206940	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000432831	32191918	177	NM_001206954	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000447921	32191996	177	NM_001136	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000447921	32191996	177	NM_001206932	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000551381	32191994	177	NM_001206929	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000237405	ENST00000551827	32191994	177	NM_001206934	AGER	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000139899	ENST00000267406	24429525	643866	NM_001039771	CBLN3	14	-1
ENSG00000276450	ENST00000615309	54905329	9437	NM_001145458	NCR1	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1	1
ENSG00000276450	ENST00000615309	54905329	9437	NM_001242357	NCR1	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1	1
ENSG00000276450	ENST00000615309	54905329	9437	NM_004829	NCR1	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1	1
ENSG00000276450	ENST00000615309	54905329	9437	NM_001145457	NCR1	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1	1
ENSG00000116793	ENST00000369600	113759437	10745	NM_001323046	PHTF1	1	-1
ENSG00000116793	ENST00000369604	113759476	10745	NM_001323044	PHTF1	1	-1
ENSG00000116793	ENST00000369604	113759476	10745	NM_001323041	PHTF1	1	-1
ENSG00000116793	ENST00000369604	113759476	10745	NM_001323043	PHTF1	1	-1
ENSG00000116793	ENST00000369604	113759476	10745	NM_001323045	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323051	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323052	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323053	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323048	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323049	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323047	PHTF1	1	-1
ENSG00000116793	ENST00000357783	113759476	10745	NM_001323050	PHTF1	1	-1
ENSG00000116793	ENST00000393357	113759155	10745	NM_001323042	PHTF1	1	-1
ENSG00000116793	ENST00000393357	113759155	10745	NM_006608	PHTF1	1	-1
ENSG00000105501	ENST00000534261	51645545	8778	NM_003830	SIGLEC5	19	-1
ENSG00000108602	ENST00000494157	19748393	218	NM_001330150	ALDH3A1	17	-1
ENSG00000108602	ENST00000225740	19748433	218	NM_000691	ALDH3A1	17	-1
ENSG00000108602	ENST00000457500	19745459	218	NM_001135168	ALDH3A1	17	-1
ENSG00000108602	ENST00000444455	19745612	218	NM_001135167	ALDH3A1	17	-1
ENSG00000276293	ENST00000619039	38799905	8396	NM_003559	PIP4K2B	17	-1
ENSG00000196735	ENST00000343139	32637357	3117	NM_002122	HLA-DQA1	6	1
ENSG00000167716	ENST00000309182	1716536	124997	NM_152348	WDR81	17	1
ENSG00000167716	ENST00000419248	1724540	124997	NM_001163811	WDR81	17	1
ENSG00000167716	ENST00000409644	1724960	124997	NM_001163809	WDR81	17	1
ENSG00000167716	ENST00000437219	1716523	124997	NM_001163673	WDR81	17	1
ENSG00000153885	ENST00000589786	33796862	79047	NM_001129994	KCTD15	19	1
ENSG00000153885	ENST00000589786	33796862	79047	NM_001129995	KCTD15	19	1
ENSG00000153885	ENST00000284006	33796862	79047	NM_024076	KCTD15	19	1
ENSG00000229524	ENST00000442479	31639802	7917	NM_001098534	BAG6	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000229524	ENST00000449450	31640044	7917	NM_004639	BAG6	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000229524	ENST00000417144	31640114	7917	NM_080702	BAG6	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000229524	ENST00000417144	31640114	7917	NM_080703	BAG6	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000229524	ENST00000551350	31640109	7917	NM_001199698	BAG6	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000229524	ENST00000615143	31640109	7917	NM_001199697	BAG6	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000277238	ENST00000611256	10826358	50839	NM_023921	TAS2R10	CHR_HSCHR12_3_CTG2	-1
ENSG00000165775	ENST00000369498	155026685	65991	NM_023934	FUNDC2	X	1
ENSG00000064225	ENST00000483910	98732255	10402	NM_001323368	ST3GAL6	3	1
ENSG00000064225	ENST00000483910	98732255	10402	NM_001323367	ST3GAL6	3	1
ENSG00000064225	ENST00000483910	98732255	10402	NM_001271146	ST3GAL6	3	1
ENSG00000064225	ENST00000483910	98732255	10402	NM_001323352	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323366	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323363	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323364	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001271148	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323360	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001271147	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323358	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323353	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323359	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001323362	ST3GAL6	3	1
ENSG00000064225	ENST00000265261	98732236	10402	NM_001271142	ST3GAL6	3	1
ENSG00000064225	ENST00000394162	98732704	10402	NM_001323365	ST3GAL6	3	1
ENSG00000064225	ENST00000394162	98732704	10402	NM_006100	ST3GAL6	3	1
ENSG00000064225	ENST00000613264	98732704	10402	NM_001271145	ST3GAL6	3	1
ENSG00000099804	ENST00000215574	531712	997	NM_004359	CDC34	19	1
ENSG00000064270	ENST00000262429	84368527	9914	NM_001291454	ATP2C2	16	1
ENSG00000064270	ENST00000262429	84368527	9914	NM_014861	ATP2C2	16	1
ENSG00000064270	ENST00000416219	84368527	9914	NM_001286527	ATP2C2	16	1
ENSG00000067842	ENST00000359149	153536122	492	NM_021949	ATP2B3	X	1
ENSG00000067842	ENST00000263519	153536122	492	NM_001001344	ATP2B3	X	1
ENSG00000270276	ENST00000579512	149861210	554313	NM_001034077	HIST2H4B	1	-1
ENSG00000117016	ENST00000372684	40665657	9783	NM_014747	RIMS3	1	-1
ENSG00000146063	ENST00000351937	181223290	90933	NM_201627	TRIM41	5	1
ENSG00000146063	ENST00000315073	181223290	90933	NM_033549	TRIM41	5	1
ENSG00000137502	ENST00000533486	83071866	27314	NM_001286060	RAB30	11	-1
ENSG00000137502	ENST00000533486	83071866	27314	NM_014488	RAB30	11	-1
ENSG00000137502	ENST00000260056	83034569	27314	NM_001286059	RAB30	11	-1
ENSG00000137502	ENST00000612684	83071462	27314	NM_001286061	RAB30	11	-1
ENSG00000104635	ENST00000359741	22367249	23516	NM_015359	SLC39A14	8	1
ENSG00000104635	ENST00000240095	22367287	23516	NM_001135154	SLC39A14	8	1
ENSG00000104635	ENST00000381237	22367305	23516	NM_001128431	SLC39A14	8	1
ENSG00000104635	ENST00000381237	22367305	23516	NM_001351658	SLC39A14	8	1
ENSG00000104635	ENST00000381237	22367305	23516	NM_001351659	SLC39A14	8	1
ENSG00000104635	ENST00000381237	22367305	23516	NM_001351657	SLC39A14	8	1
ENSG00000104635	ENST00000289952	22367537	23516	NM_001135153	SLC39A14	8	1
ENSG00000144792	ENST00000322734	44584964	285349	NM_173658	ZNF660	3	1
ENSG00000109610	ENST00000382120	24795463	6649	NM_003102	SOD3	4	1
ENSG00000137819	ENST00000395407	69298947	54852	NM_017705	PAQR5	15	1
ENSG00000137819	ENST00000561153	69314403	54852	NM_001104554	PAQR5	15	1
ENSG00000079950	ENST00000367941	132513062	8417	NM_003569	STX7	6	-1
ENSG00000143320	ENST00000368222	156705601	1382	NM_001878	CRABP2	1	-1
ENSG00000143320	ENST00000621784	156705816	1382	NM_001199723	CRABP2	1	-1
ENSG00000280094	ENST00000623530	122629573	347169	NM_001004450	OR1B1	9	-1
ENSG00000140939	ENST00000564053	67170540	8996	NM_001276319	NOL3	16	1
ENSG00000140939	ENST00000568146	67174002	8996	NM_001185057	NOL3	16	1
ENSG00000140939	ENST00000568146	67174002	8996	NM_001276311	NOL3	16	1
ENSG00000140939	ENST00000268605	67170497	8996	NM_003946	NOL3	16	1
ENSG00000140939	ENST00000268605	67170497	8996	NM_001276307	NOL3	16	1
ENSG00000140939	ENST00000268605	67170497	8996	NM_001276309	NOL3	16	1
ENSG00000140939	ENST00000268605	67170497	8996	NM_001276312	NOL3	16	1
ENSG00000139537	ENST00000320516	48904149	85478	NM_033124	CCDC65	12	1
ENSG00000139537	ENST00000320516	48904149	85478	NM_001286957	CCDC65	12	1
ENSG00000226347	ENST00000457762	29173273	26707	NM_030905	OR2J2	CHR_HSCHR6_MHC_MANN_CTG1	1
ENSG00000134287	ENST00000256682	48957551	377	NM_001659	ARF3	12	-1
ENSG00000145975	ENST00000274673	4079221	222826	NM_173563	FAM217A	6	-1
ENSG00000176219	ENST00000315519	20223710	122748	NM_001004480	OR11H6	14	1
ENSG00000224455	ENST00000443860	33442263	6293	NM_001289174	VPS52	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000224455	ENST00000443860	33442263	6293	NM_022553	VPS52	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000224455	ENST00000443860	33442263	6293	NM_001289175	VPS52	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000224455	ENST00000443860	33442263	6293	NM_001289176	VPS52	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000006125	ENST00000621914	35587274	163	NM_001282	AP2B1	17	1
ENSG00000006125	ENST00000610402	35587322	163	NM_001030006	AP2B1	17	1
ENSG00000226225	ENST00000434122	33442379	6222	NM_022551	RPS18	CHR_HSCHR6_MHC_MCF_CTG1	1
ENSG00000111077	ENST00000379902	53046969	23371	NM_198316	TNS2	12	1
ENSG00000111077	ENST00000314276	53048949	23371	NM_015319	TNS2	12	1
ENSG00000111077	ENST00000314250	53049896	23371	NM_170754	TNS2	12	1
ENSG00000169410	ENST00000618819	75579289	5780	NM_002833	PTPN9	15	-1
ENSG00000181698	ENST00000641368	56275553	390155	NM_001004745	OR5T1	11	1
ENSG00000143977	ENST00000272348	70293771	6637	NM_003096	SNRPG	2	-1
ENSG00000143977	ENST00000272348	70293771	6637	NM_001317166	SNRPG	2	-1
ENSG00000143977	ENST00000272348	70293771	6637	NM_001317171	SNRPG	2	-1
ENSG00000143977	ENST00000482975	70293438	6637	NM_001317168	SNRPG	2	-1
ENSG00000143977	ENST00000438261	70293448	6637	NM_001317169	SNRPG	2	-1
ENSG00000143977	ENST00000413456	70293224	6637	NM_001317167	SNRPG	2	-1
ENSG00000143977	ENST00000454893	70293711	6637	NM_001317165	SNRPG	2	-1
ENSG00000107643	ENST00000374189	48306690	5599	NM_001323331	MAPK8	10	1
ENSG00000107643	ENST00000374189	48306690	5599	NM_001323329	MAPK8	10	1
ENSG00000107643	ENST00000374189	48306690	5599	NM_139049	MAPK8	10	1
ENSG00000107643	ENST00000374189	48306690	5599	NM_001323328	MAPK8	10	1
ENSG00000107643	ENST00000374182	48401643	5599	NM_001323327	MAPK8	10	1
ENSG00000107643	ENST00000374182	48401643	5599	NM_001323326	MAPK8	10	1
ENSG00000107643	ENST00000374182	48401643	5599	NM_001323302	MAPK8	10	1
ENSG00000107643	ENST00000374182	48401643	5599	NM_001323324	MAPK8	10	1
ENSG00000107643	ENST00000374179	48401644	5599	NM_139046	MAPK8	10	1
ENSG00000107643	ENST00000374179	48401644	5599	NM_001323321	MAPK8	10	1
ENSG00000107643	ENST00000374179	48401644	5599	NM_001323325	MAPK8	10	1
ENSG00000107643	ENST00000395611	48306639	5599	NM_001323322	MAPK8	10	1
ENSG00000107643	ENST00000395611	48306639	5599	NM_001323330	MAPK8	10	1
ENSG00000107643	ENST00000395611	48306639	5599	NM_001323323	MAPK8	10	1
ENSG00000107643	ENST00000395611	48306639	5599	NM_001278547	MAPK8	10	1
ENSG00000107643	ENST00000360332	48401612	5599	NM_001278548	MAPK8	10	1
ENSG00000107643	ENST00000360332	48401612	5599	NM_001323320	MAPK8	10	1
ENSG00000182022	ENST00000346248	124092454	51363	NM_015892	CHST15	10	-1
ENSG00000182022	ENST00000628426	124092414	51363	NM_001270765	CHST15	10	-1
ENSG00000182022	ENST00000628426	124092414	51363	NM_014863	CHST15	10	-1
ENSG00000182022	ENST00000435907	124093607	51363	NM_001270764	CHST15	10	-1
ENSG00000124490	ENST00000339139	49713561	7180	NM_001142417	CRISP2	6	-1
ENSG00000124490	ENST00000339139	49713561	7180	NM_001142408	CRISP2	6	-1
ENSG00000124490	ENST00000339139	49713561	7180	NM_003296	CRISP2	6	-1
ENSG00000124490	ENST00000616725	49713590	7180	NM_001261822	CRISP2	6	-1
ENSG00000124490	ENST00000616725	49713590	7180	NM_001142435	CRISP2	6	-1
ENSG00000124490	ENST00000616725	49713590	7180	NM_001142407	CRISP2	6	-1
ENSG00000215547	ENST00000400552	31257664	245929	NM_001037730	DEFB115	20	1
ENSG00000110921	ENST00000228510	109573812	4598	NM_000431	MVK	12	1
ENSG00000110921	ENST00000228510	109573812	4598	NM_001114185	MVK	12	1
ENSG00000110921	ENST00000392727	109573837	4598	NM_001301182	MVK	12	1
ENSG00000139737	ENST00000488699	77698881	122060	NM_001040153	SLAIN1	13	1
ENSG00000139737	ENST00000358679	77743105	122060	NM_144595	SLAIN1	13	1
ENSG00000139737	ENST00000418532	77697854	122060	NM_001242868	SLAIN1	13	1
ENSG00000139737	ENST00000314070	77741160	122060	NM_001242869	SLAIN1	13	1
ENSG00000139737	ENST00000314070	77741160	122060	NM_001242870	SLAIN1	13	1
ENSG00000139737	ENST00000351546	77741160	122060	NM_001242871	SLAIN1	13	1
ENSG00000237515	ENST00000558583	12901620	729993	NM_001145204	SHISA9	16	1
ENSG00000237515	ENST00000423335	12901757	729993	NM_001145205	SHISA9	16	1
ENSG00000155961	ENST00000369454	155264589	116442	NM_171998	RAB39B	X	-1
ENSG00000118292	ENST00000369102	150268200	79630	NM_001301039	C1orf54	1	1
ENSG00000118292	ENST00000369102	150268200	79630	NM_001301040	C1orf54	1	1
ENSG00000118292	ENST00000369099	150272699	79630	NM_001301041	C1orf54	1	1
ENSG00000118292	ENST00000369099	150272699	79630	NM_024579	C1orf54	1	1
ENSG00000118292	ENST00000369098	150272780	79630	NM_001301042	C1orf54	1	1
ENSG00000181718	ENST00000313264	56233261	219464	NM_001004746	OR5T2	11	-1
ENSG00000269096	ENST00000598716	135768191	441519	NM_001017435	CT45A3	X	-1
ENSG00000269096	ENST00000598716	135768191	541466	NM_001017435	CT45A3	X	-1
ENSG00000231319	ENST00000419873	29087278	442184	NM_001005226	OR2B3	CHR_HSCHR6_MHC_MANN_CTG1	-1
ENSG00000155962	ENST00000369449	155334646	1193	NM_001289	CLIC2	X	-1
ENSG00000161914	ENST00000293771	11505923	115950	NM_138783	ZNF653	19	-1
ENSG00000275979	ENST00000611252	54138182	4849	NM_014516	CNOT3	CHR_HSCHR19LRC_LRC_S_CTG3_1	1
ENSG00000274078	ENST00000613310	54190866	79042	NM_001077446	TSEN34	CHR_HSCHR19LRC_LRC_I_CTG3_1	1
ENSG00000274078	ENST00000613310	54190866	79042	NM_024075	TSEN34	CHR_HSCHR19LRC_LRC_I_CTG3_1	1
ENSG00000274078	ENST00000613337	54190866	79042	NM_001282333	TSEN34	CHR_HSCHR19LRC_LRC_I_CTG3_1	1
ENSG00000274078	ENST00000615900	54191329	79042	NM_001282332	TSEN34	CHR_HSCHR19LRC_LRC_I_CTG3_1	1
ENSG00000273511	ENST00000612406	54102740	126014	NM_206818	OSCAR	CHR_HSCHR19LRC_COX1_CTG3_1	-1
ENSG00000273511	ENST00000617622	54102740	126014	NM_001282349	OSCAR	CHR_HSCHR19LRC_COX1_CTG3_1	-1
ENSG00000273511	ENST00000619631	54102740	126014	NM_001282350	OSCAR	CHR_HSCHR19LRC_COX1_CTG3_1	-1
ENSG00000273511	ENST00000619170	54102740	126014	NM_130771	OSCAR	CHR_HSCHR19LRC_COX1_CTG3_1	-1
ENSG00000273511	ENST00000619170	54102740	126014	NM_133168	OSCAR	CHR_HSCHR19LRC_COX1_CTG3_1	-1
ENSG00000273511	ENST00000619170	54102740	126014	NM_133169	OSCAR	CHR_HSCHR19LRC_COX1_CTG3_1	-1
ENSG00000281614	ENST00000629761	233059967	3635	NM_005541	INPP5D	CHR_HG2232_PATCH	1
ENSG00000281614	ENST00000630854	233060398	3635	NM_001017915	INPP5D	CHR_HG2232_PATCH	1
ENSG00000278712	ENST00000613888	54190866	79042	NM_024075	TSEN34	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278712	ENST00000615811	54190866	79042	NM_001282333	TSEN34	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278712	ENST00000614984	54191329	79042	NM_001077446	TSEN34	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278712	ENST00000614984	54191329	79042	NM_001282332	TSEN34	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000277776	ENST00000610981	54955210	199713	NM_139176	NLRP7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000277776	ENST00000610981	54955210	199713	NM_001127255	NLRP7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000277776	ENST00000613233	54955210	199713	NM_206828	NLRP7	CHR_HSCHR19LRC_LRC_S_CTG3_1	-1
ENSG00000165525	ENST00000298310	49853203		NM_001301732	NEMF	14	-1
ENSG00000165525	ENST00000298310	49853203		NM_004713	NEMF	14	-1
ENSG00000165516	ENST00000298307	49767608	23588	NM_014315	KLHDC2	14	1
ENSG00000176087	ENST00000323146	140564456	113829	NM_080670	SLC35A4	5	1
ENSG00000113108	ENST00000356738	140564260	10307	NM_133172	APBB3	5	-1
ENSG00000113108	ENST00000354402	140564260	10307	NM_006051	APBB3	5	-1
ENSG00000113108	ENST00000357560	140564689	10307	NM_133173	APBB3	5	-1
ENSG00000113108	ENST00000412920	140564245	10307	NM_133174	APBB3	5	-1
ENSG00000162736	ENST00000294785	160343272	23385	NM_015331	NCSTN	1	1
ENSG00000162736	ENST00000294785	160343272	23385	NM_001290186	NCSTN	1	1
ENSG00000162736	ENST00000368063	160343316	23385	NM_001290184	NCSTN	1	1
ENSG00000182004	ENST00000414487	203861615	6635	NM_001304464	SNRPE	1	1
ENSG00000182004	ENST00000414487	203861615	6635	NM_003094	SNRPE	1	1
ENSG00000173933	ENST00000310092	66638617	5936	NM_002896	RBM4	11	1
ENSG00000173933	ENST00000396053	66638667	5936	NM_001198844	RBM4	11	1
ENSG00000173933	ENST00000398692	66638698	5936	NM_001198843	RBM4	11	1
ENSG00000141522	ENST00000269321	81871406	396	NM_004309	ARHGDIA	17	-1
ENSG00000141522	ENST00000269321	81871406	396	NM_001301243	ARHGDIA	17	-1
ENSG00000141522	ENST00000400721	81871376	396	NM_001185078	ARHGDIA	17	-1
ENSG00000141522	ENST00000584461	81871329	396	NM_001301241	ARHGDIA	17	-1
ENSG00000141522	ENST00000584461	81871329	396	NM_001301240	ARHGDIA	17	-1
ENSG00000141522	ENST00000541078	81870974	396	NM_001185077	ARHGDIA	17	-1
ENSG00000141522	ENST00000583868	81871337	396	NM_001301242	ARHGDIA	17	-1
ENSG00000119139	ENST00000377245	69174165	9414	NM_004817	TJP2	9	1
ENSG00000119139	ENST00000348208	69174277	9414	NM_201629	TJP2	9	1
ENSG00000119139	ENST00000348208	69174277	9414	NM_001170630	TJP2	9	1
ENSG00000119139	ENST00000535702	69204798	9414	NM_001170415	TJP2	9	1
ENSG00000119139	ENST00000539225	69205162	9414	NM_001170416	TJP2	9	1
ENSG00000119139	ENST00000453658	69121264	9414	NM_001170414	TJP2	9	1
ENSG00000162735	ENST00000368072	160285146	5824	NM_001193644	PEX19	1	-1
ENSG00000162735	ENST00000368072	160285146	5824	NM_002857	PEX19	1	-1
ENSG00000273645	ENST00000617214	1973878	9920	NM_014867	KBTBD11	CHR_HSCHR8_8_CTG1	1
ENSG00000139970	ENST00000342503	59630814	6252	NM_206852	RTN1	14	-1
ENSG00000139970	ENST00000267484	59870966	6252	NM_021136	RTN1	14	-1
ENSG00000064195	ENST00000434704	49995224	1747	NM_005220	DLX3	17	-1
ENSG00000156453	ENST00000287008	141878410	5097	NM_032420	PCDH1	5	-1
ENSG00000156453	ENST00000394536	141878410	5097	NM_002587	PCDH1	5	-1
ENSG00000156453	ENST00000511044	141866202	5097	NM_001278615	PCDH1	5	-1
ENSG00000156453	ENST00000357517	141869589	5097	NM_001278613	PCDH1	5	-1
ENSG00000108219	ENST00000429989	80454166	81619	NM_030927	TSPAN14	10	1
ENSG00000108219	ENST00000481124	80454265	81619	NM_001128309	TSPAN14	10	1
ENSG00000100767	ENST00000340738	73237497	89932	NM_173462	PAPLN	14	1
ENSG00000055208	ENST00000636456	149317534	23118	NM_001292035	TAB2	6	1
ENSG00000055208	ENST00000637181	149317620	23118	NM_001292034	TAB2	6	1
ENSG00000055208	ENST00000538427	149342657	23118	NM_015093	TAB2	6	1
ENSG00000149150	ENST00000278426	57515786	8501	NM_003627	SLC43A1	11	-1
ENSG00000149150	ENST00000528450	57514885	8501	NM_001198810	SLC43A1	11	-1
ENSG00000071246	ENST00000167106	76762189	22846	NM_014909	VASH1	14	1
ENSG00000040933	ENST00000409016	98444854	3631	NM_004027	INPP4A	2	1
ENSG00000040933	ENST00000409851	98444858	3631	NM_001134225	INPP4A	2	1
